export id,app settings,dataset,dataset id,ROI Name,Channel Identifier,Raw Channel Identifier,id,x,y,Number of localisations,Skew,Circularity,Density (nm^-2),Area (nm^2),Discretised area (nm^2),Radius of gyration (nm),Length (nm),Count Type,Counts in Channel 1,Counts in Channel 2,Positivity in Channel 1,Positivity in Channel 2
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76411,49472.527,43150.797,29,4.504325,0.4021864,0.000756422,38338.375,8800,131.22423,431.0235,binned,12,3,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76409,46242.754,21107.13,32,1.8290514,0.4261882,4.11E-05,779530.75,10800,459.1156,1153.0629,binned,0,0,FALSE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76402,7458.5825,71152.305,135,2.6028652,0.6139807,0.001732835,77907,26400,116.84762,393.33682,binned,41,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76401,7893.786,69895.43,51,2.0812693,0.7181811,0.003888288,13116.3125,9600,54.801296,160.90274,binned,14,11,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76399,6653.3403,70279.78,68,2.6839623,0.7015856,0.0033437,20336.75,15600,70.55514,235.5654,binned,17,21,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76398,5979.279,74348.93,84,1.3007123,0.85727966,0.005889158,14263.5,9600,36.816086,134.02803,binned,28,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76397,6127.53,75061.305,122,1.2754,0.80725557,0.008279887,14734.5,12400,34.534973,107.4706,binned,24,2,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76395,8959.329,69782.99,16,1.7123293,0.6416513,0.000194827,82124,6000,197.42682,497.46884,binned,3,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76394,9490.188,71856.086,77,2.6166315,0.66393214,0.004756169,16189.5,13200,50.740116,186.3682,binned,28,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76393,9204.572,71945.1,17,2.2286215,0.5601304,0.006781013,2507,2800,25.063602,97.1111,binned,10,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76391,4956.748,75992.58,27,1.1956201,0.8507804,0.005490176,4917.875,6400,30.972307,74.80069,binned,16,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76389,6264.5576,76479.32,35,1.8914672,0.60803777,0.000145376,240754.38,11200,380.11728,829.81177,binned,0,0,FALSE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76387,5572.0376,71915.56,83,2.7573004,0.36422268,0.000967896,85753,18000,121.152374,315.87692,binned,35,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76386,3794.6719,73169.75,69,1.9703475,0.7742263,0.00324351,21273.25,10800,48.188988,197.57376,binned,24,8,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76385,4451.186,72633.234,16,1.3871452,0.8225626,0.007363093,2173,3200,20.802902,66.307526,binned,8,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76383,8703.073,72144.37,69,2.1156616,0.755734,0.006124351,11266.5,10000,43.418156,154.59943,binned,15,12,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76379,4299.7393,75095.805,62,1.1822569,0.83958817,0.007092604,8741.5,7200,30.934713,100.81203,binned,17,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76378,27368.582,17854.727,106,1.0676386,0.84245926,0.00505286,20978.219,13600,41.74377,125.68813,binned,32,1,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76377,29620.791,18033.35,18,2.3549383,0.48227805,3.94E-05,457078,6800,451.87015,1547.5612,binned,1,0,FALSE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76373,25341.781,78605.664,28,1.891251,0.7637401,0.00962282,2909.75,4000,23.246677,75.34512,binned,11,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76371,49495.543,15161.513,54,2.7726984,0.6204168,0.001738193,31066.75,14000,75.18172,300.02377,binned,25,3,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76368,10508.307,72625.79,22,2.2355824,0.47488445,0.001991119,11049.0625,5600,50.571217,222.7493,binned,13,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76362,47863.55,10694.637,43,1.5713027,0.80534047,0.003024415,14217.625,9200,44.495495,144.62982,binned,23,3,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76361,49127.67,10370.936,70,1.5580418,0.8001847,0.004191734,16699.531,11200,40.622234,150.87677,binned,21,3,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76357,1634.867,72358.82,99,1.3573173,0.93103707,0.00192233,51500,27200,78.6562,244.08374,binned,59,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76352,38615.664,77347.15,23,1.8246154,0.6435897,0.005379488,4275.5,4800,33.574337,119.16713,binned,13,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76351,38192.113,78636.96,16,1.8323113,0.6827342,0.003222558,4965,4400,38.946705,123.33524,binned,10,2,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76347,44478.586,44287.938,164,1.0553277,0.86411905,0.016289232,10068,12000,32.078953,98.65743,binned,26,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76345,28392.848,75531.66,34,4.7551255,0.39377043,0.001399868,24288,8400,90.26581,385.41122,binned,19,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76343,34662.49,476.8995,20,1.4983146,0.7967675,0.006351781,3148.7234,4800,25.995014,81.94704,binned,11,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76342,3334.7004,11580.657,36,1.8120859,0.56703776,0.00129257,27851.5,9200,62.64419,178.65799,binned,19,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76341,1892.4272,10416.235,32,5.8237205,0.61809725,0.000330621,96787.445,8400,185.25269,556.67175,binned,14,1,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76340,48113.58,57246.504,119,1.1826572,0.7381867,0.004280268,27802,22000,57.850117,165.4928,binned,47,3,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76339,47345.17,57383.695,51,3.0667534,0.51554734,0.000654457,77927.25,14400,128.74892,580.87555,binned,13,19,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76337,930.4372,10181.6875,72,1.2516719,0.8734176,0.002236502,32193.125,17600,72.85272,230.79033,binned,41,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76334,1146.0374,12963.032,27,1.4009637,0.80854595,0.0041747,6467.5312,6000,30.886255,86.66838,binned,15,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76333,924.2422,14110.412,26,1.7842451,0.6470868,6.16E-05,422315,7200,452.07944,1088.2672,binned,0,0,FALSE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76328,2391.3696,77179.18,74,1.0537914,0.7047242,0.015386615,4809.375,6400,23.124233,73.58765,binned,17,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76327,2760.0547,76266.95,41,1.500382,0.76114863,0.006106188,6714.5,6000,31.02083,88.62924,binned,16,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76321,37636.492,466.1366,54,2.313255,0.68824714,0.005626003,9598.289,7200,35.100624,138.0346,binned,14,3,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76320,18833.043,4048.4316,19,1.3394973,0.7458245,0.005856826,3244.0781,4000,27.77172,82.88129,binned,10,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76319,19364.434,4379.393,33,2.3395042,0.47282678,0.00090557,36441.125,6400,81.254875,217.39604,binned,15,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76318,18683.564,1721.9956,106,1.7478435,0.61507285,0.000211782,500515.34,37200,285.44992,894.9334,binned,23,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76317,18524.498,2776.001,33,2.9828377,0.50673014,0.002488498,13261.012,5600,62.883793,222.07489,binned,13,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76315,19315.838,2436.9072,19,3.5613558,0.37001175,0.002998745,6335.9844,4400,48.74897,207.59953,binned,11,1,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76311,21450.256,5360.553,23,2.4142313,0.5515936,0.000198117,116092.79,5600,192.40984,736.7809,binned,9,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76308,28969.762,79300.266,69,1.199696,0.8215703,0.00460115,14996.25,14400,49.512264,145.76538,binned,29,10,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76307,28978.36,78613.6,29,1.3729846,0.83588547,0.00830321,3492.625,4800,27.652689,73.08046,binned,13,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76305,29665.336,78738.836,67,1.0582082,0.85692626,0.006737054,9945,10800,36.025158,95.974045,binned,23,1,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76302,14121.201,76947.21,51,1.4636827,0.86113936,0.003867665,13186.25,11200,44.34567,138.71582,binned,14,15,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76301,14944.626,77430.9,101,1.4461532,0.84813946,0.006830439,14786.75,15600,42.52982,140.0162,binned,30,2,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76299,13913.053,79051.37,30,2.1506248,0.68654025,0.000488349,61431.438,8400,144.57935,367.46393,binned,13,1,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76295,49925.375,41736.11,32,2.4190369,0.6726143,0.006560822,4877.4375,6800,37.100616,124.99249,binned,16,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76293,43756.86,766.5908,79,1.524486,0.77958244,0.009981353,7914.759,8000,31.415798,103.63629,binned,21,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76292,1421.528,78257.09,154,1.5213665,0.70363927,0.013947775,11041.1875,10800,33.8369,130.18594,binned,28,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76291,494.8972,79341.65,41,1.8338617,0.66408926,0.009468275,4330.25,5200,25.09146,75.41609,binned,11,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76288,3974.7126,77075.43,22,1.3108426,0.85104537,0.006612812,3326.875,4400,25.560713,74.29487,binned,11,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76287,4032.4922,78001.4,65,1.4113917,0.753899,0.006292276,10330.125,10400,35.03672,120.14847,binned,25,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76286,3429.3823,79153.234,106,1.1373103,0.86836094,0.012151696,8723.0625,11200,33.264736,96.10721,binned,26,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76280,18317.072,78973.02,146,2.563131,0.6923625,0.004409244,33112.25,24800,90.699104,277.38623,binned,46,1,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76279,18896.033,78155.516,28,1.9699471,0.7957456,0.009142857,3062.5,4000,23.6755,65.15264,binned,10,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76277,17752.098,77451.445,71,1.2168864,0.8480483,0.004746346,14958.875,13200,42.246067,138.0008,binned,25,6,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76273,1319.4537,75059.67,84,1.1129614,0.8235892,0.009155813,9174.5,8800,31.920862,84.8519,binned,22,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76272,20194.54,40238.95,250,1.129911,0.9262594,0.002198147,113732.164,54400,97.040596,294.18054,binned,88,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76270,34516.383,79086.414,216,1.219631,0.77144796,0.006709637,32192.5,26400,52.961502,163.19324,binned,56,2,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76269,32456.1,77153.586,28,1.649072,0.49750742,0.001162429,24087.5,6000,73.85002,165.82512,binned,10,4,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76267,19127.545,40574.605,47,1.4913676,0.68689245,0.001876154,25051.25,9200,50.34538,139.22923,binned,15,7,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76266,31224.184,79046.79,144,1.5871346,0.7479938,0.002741134,52533,26800,74.18964,254.23166,binned,61,0,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76264,18579.322,39690.047,61,1.9186757,0.7288124,0.006693643,9113.125,9200,40.399395,138.6572,binned,19,1,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76256,10675.031,77585.04,142,1.729367,0.6993325,0.000198641,714856.9,50000,367.8281,1117.5509,binned,3,3,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76255,11067.858,78372.52,177,1.3327738,0.87661904,0.010257005,17256.5,16800,46.16403,142.51279,binned,32,11,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76253,9002.003,79157.67,47,1.2525374,0.76587874,0.004998073,9403.625,7600,37.635277,111.83989,binned,16,3,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76252,11330.591,75736.98,98,1.1750968,0.85306805,0.009916645,9882.375,10800,34.999516,104.10986,binned,25,3,TRUE,TRUE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76246,39836.293,76549.016,95,1.3214298,0.89422303,0.006269386,15153,12800,37.9036,122.65891,binned,30,1,TRUE,FALSE
2,sb tem 30,ONI EVs sample1-2,d-wgs6ti3nfyoas14xk5y,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,76245,39681.88,76040.84,22,2.3202357,0.5881915,0.007509053,2929.7969,4000,33.761044,110.31554,binned,11,0,TRUE,FALSE
3,sb tem 30,ONI EVs sample1-7,d-j9gakm99l3p8j3jpq1v,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,68030,22415.125,29259.941,19,1.0488038,0.70432144,0.000946958,20064.25,6000,78.10939,198.62807,binned,10,6,TRUE,TRUE
3,sb tem 30,ONI EVs sample1-7,d-j9gakm99l3p8j3jpq1v,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,68029,40573.684,36695.73,24,1.5174589,0.7484227,0.00308112,7789.375,5200,43.041126,143.90846,binned,16,0,TRUE,FALSE
3,sb tem 30,ONI EVs sample1-7,d-j9gakm99l3p8j3jpq1v,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,68028,41038.504,36919.65,61,2.0894115,0.74177474,0.006512919,9366,8000,36.953556,150.84105,binned,18,3,TRUE,TRUE
3,sb tem 30,ONI EVs sample1-7,d-j9gakm99l3p8j3jpq1v,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,68026,40511.05,37552.36,36,1.7879499,0.64433366,0.000504589,71345.2,11600,134.77621,402.64017,binned,15,2,TRUE,FALSE
3,sb tem 30,ONI EVs sample1-7,d-j9gakm99l3p8j3jpq1v,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,68023,22012.482,27282.596,24,3.2851589,0.52602535,0.000612597,39177.5,6000,97.18221,435.65955,binned,13,0,TRUE,FALSE
3,sb tem 30,ONI EVs sample1-7,d-j9gakm99l3p8j3jpq1v,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,68022,22955.52,27110.768,200,1.7202036,0.7118302,0.001151852,173633.5,51200,141.38898,394.2594,binned,63,6,TRUE,TRUE
3,sb tem 30,ONI EVs sample1-7,d-j9gakm99l3p8j3jpq1v,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,68018,21161.656,28002.578,43,5.312343,0.597002,7.42E-05,579534.4,12400,383.81122,1083.8242,binned,0,0,FALSE,FALSE
3,sb tem 30,ONI EVs sample1-7,d-j9gakm99l3p8j3jpq1v,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,68017,35502.312,39871.27,39,4.0372596,0.626593,0.000211185,184672,14000,182.11995,477.75983,binned,16,0,TRUE,FALSE
3,sb tem 30,ONI EVs sample1-7,d-j9gakm99l3p8j3jpq1v,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,68016,34702.48,40531.336,50,1.9702467,0.7401453,0.00194397,25720.562,10000,59.963776,181.07635,binned,19,6,TRUE,TRUE
3,sb tem 30,ONI EVs sample1-7,d-j9gakm99l3p8j3jpq1v,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,68014,40331.07,33707.785,18,2.3371646,0.63160163,0.000746242,24120.875,6400,106.28891,289.3253,binned,13,0,TRUE,FALSE
3,sb tem 30,ONI EVs sample1-7,d-j9gakm99l3p8j3jpq1v,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,68012,40313.074,34861.523,23,2.3872173,0.51351196,0.000238892,96277.75,7200,142.26059,654.7413,binned,14,0,TRUE,FALSE
3,sb tem 30,ONI EVs sample1-7,d-j9gakm99l3p8j3jpq1v,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,68006,39339.207,37766.434,44,2.5653381,0.66915435,0.002811906,15647.75,10000,63.272636,196.41367,binned,17,7,TRUE,TRUE
3,sb tem 30,ONI EVs sample1-7,d-j9gakm99l3p8j3jpq1v,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,68005,29694.002,34781.996,125,1.301668,0.79177153,0.007460821,16754.188,12800,37.189133,138.60931,binned,28,3,TRUE,TRUE
